CMDLINE python3 src/pluckpalatte/pluckutils.py -p tests/data/test01.png
MEM 0.140625 1683781711.8423
MEM 30.390625 1683781711.9475
MEM 42.828125 1683781712.0536
MEM 54.828125 1683781712.1584
MEM 61.359375 1683781712.2589
MEM 77.921875 1683781712.3641
MEM 95.812500 1683781712.4692
MEM 103.046875 1683781712.5745
