CMDLINE python3 src/pluckpalatte/pluckutils.py -p tests/data/old_masters.jpg
MEM 0.140625 1683781730.2447
MEM 30.062500 1683781730.3487
MEM 43.312500 1683781730.4685
MEM 54.046875 1683781730.5737
MEM 61.093750 1683781730.6745
MEM 76.953125 1683781730.7769
MEM 94.640625 1683781730.8820
MEM 120.453125 1683781730.9871
MEM 146.531250 1683781731.0923
MEM 147.140625 1683781731.1969
MEM 147.812500 1683781731.2976
